133	40	108	108
133	154	108	108
133	268	108	108
133	382	108	108
133	496	108	108
133	610	108	108
133	724	108	108
133	838	108	108
133	952	108	108
133	1066	108	108
133	1180	108	108
133	1294	108	108
133	1408	108	108
133	1522	108	108
133	1636	108	108
133	1750	108	108
133	1864	108	108
133	1978	108	108
133	2093	108	108
133	2207	108	108
246	40	108	108
246	154	108	108
246	268	108	108
246	382	108	108
246	496	108	108
246	610	108	108
246	724	108	108
246	838	108	108
246	952	108	108
246	1066	108	108
246	1180	108	108
246	1294	108	108
246	1408	108	108
246	1522	108	108
246	1636	108	108
246	1750	108	108
246	1864	108	108
246	1978	108	108
246	2093	108	108
246	2207	108	108
359	40	108	108
359	154	108	108
359	268	108	108
359	382	108	108
359	496	108	108
359	610	108	108
359	724	108	108
359	838	108	108
359	952	108	108
359	1066	108	108
359	1180	108	108
359	1294	108	108
359	1408	108	108
359	1522	108	108
359	1636	108	108
359	1750	108	108
359	1864	108	108
359	1978	108	108
359	2093	108	108
359	2207	108	108
472	40	108	108
472	154	108	108
472	268	108	108
472	382	108	108
472	496	108	108
472	610	108	108
472	724	108	108
472	838	108	108
472	952	108	108
472	1066	108	108
472	1180	108	108
472	1294	108	108
472	1408	108	108
472	1522	108	108
472	1636	108	108
472	1750	108	108
472	1864	108	108
472	1978	108	108
472	2093	108	108
472	2207	108	108
585	40	108	108
585	154	108	108
585	268	108	108
585	382	108	108
585	496	108	108
585	610	108	108
585	724	108	108
585	838	108	108
585	952	108	108
585	1066	108	108
585	1180	108	108
585	1294	108	108
585	1408	108	108
585	1522	108	108
585	1636	108	108
585	1750	108	108
585	1864	108	108
585	1978	108	108
585	2093	108	108
585	2207	108	108
